0.095486 0.368652 0.439344 0.172772 0.626127 0.000402 0.457724 0.880956 0.763953 0.268817 0.468260
0.900720 0.354226 0.776438 0.331868 0.303433 0.587967 0.009762 0.182680 0.093466 0.828472 0.548366
0.333271 0.787728 0.245178 0.103061 0.782920 0.038166 0.608871 0.356400 0.885063 0.618723 0.364261
0.916049 0.503148 0.046182 0.974458 0.914530 0.028944 0.631974 0.925013 0.955178 0.660402 0.552356
0.267340 0.037949 0.784031 0.408994 0.630073 0.677063 0.398415 0.771485 0.541261 0.136452 0.890327
0.354498 0.562933 0.419348 0.182758 0.822321 0.309997 0.040988 0.982061 0.063366 0.256141 0.214770
0.918114 0.580537 0.042599 0.078631 0.452258 0.240209 0.263159 0.539720 0.696693 0.840182 0.123053
0.137630 0.050050 0.521193 0.189423 0.762799 0.712406 0.183070 0.921570 0.139006 0.631925 0.960212
0.850019 0.362465 0.746699 0.284229 0.256533 0.279907 0.647207 0.292987 0.219027 0.671578 0.097988
0.997495 0.565693 0.759280 0.988961 0.695514 0.137763 0.004131 0.982782 0.246929 0.756914 0.106613
0.900720 0.371157 0.776438 0.331868 0.724076 0.596595 0.009762 0.182680 0.093466 0.828472 0.683343
0.283591 0.803553 0.295820 0.120842 0.094148 0.850895 0.368856 0.570320 0.862653 0.238174 0.964324
0.853832 0.565693 0.774628 0.299446 0.695514 0.285280 0.060222 0.982782 0.246929 0.630235 0.890611
0.444224 0.695080 0.291098 0.294195 0.732560 0.665447 0.789925 0.899857 0.910904 0.724488 0.849802
0.589254 0.040438 0.081551 0.360582 0.664561 0.105422 0.711645 0.869962 0.641362 0.009033 0.893612
0.337078 0.295959 0.426448 0.058479 0.101008 0.388524 0.455617 0.413633 0.190852 0.010544 0.913164
0.375162 0.638298 0.793913 0.949889 0.973594 0.355488 0.836958 0.198406 0.925225 0.762007 0.089445
0.532956 0.351939 0.436952 0.235882 0.258259 0.515052 0.632263 0.362049 0.247990 0.608201 0.112039
0.329208 0.562933 0.419348 0.183147 0.780194 0.056927 0.040988 0.982061 0.035449 0.027331 0.215311
0.451970 0.512692 0.216842 0.999962 0.860766 0.821390 0.904188 0.362223 0.835044 0.062249 0.360410
0.389559 0.516233 0.778097 0.231784 0.494307 0.821720 0.649255 0.871281 0.707818 0.346251 0.069739
0.797019 0.830888 0.671249 0.130954 0.252681 0.828112 0.278967 0.899969 0.825031 0.359072 0.114480
0.949451 0.308068 0.966338 0.788539 0.732761 0.410977 0.058205 0.853848 0.601283 0.572324 0.968869
0.507894 0.927951 0.331759 0.109527 0.456103 0.327340 0.374840 0.916788 0.529504 0.659535 0.076148
0.354771 0.064467 0.374034 0.097214 0.446058 0.281481 0.858895 0.932827 0.570310 0.036480 0.669162
0.350584 0.297140 0.147868 0.931598 0.601151 0.225939 0.205929 0.375480 0.298876 0.779098 0.887480
0.980968 0.992702 0.281333 0.589785 0.696817 0.756897 0.187114 0.422900 0.527978 0.486887 0.960681
0.480114 0.626082 0.279655 0.317207 0.011421 0.374710 0.461611 0.829465 0.684188 0.849349 0.969031
0.100112 0.485732 0.523958 0.082472 0.007878 0.414417 0.637021 0.132125 0.119698 0.374969 0.114480
0.349144 0.449349 0.771525 0.072310 0.661613 0.300479 0.821000 0.732246 0.022063 0.636227 0.601889
0.761019 0.049214 0.836527 0.180696 0.233018 0.344822 0.373398 0.771609 0.716341 0.164373 0.662041
0.481202 0.908765 0.804247 0.961628 0.415945 0.820386 0.859050 0.995179 0.198535 0.073469 0.088514
0.131033 0.513415 0.112822 0.056254 0.129741 0.478362 0.238107 0.802986 0.827274 0.006886 0.988486
0.853832 0.565693 0.759280 0.283218 0.695514 0.137763 0.060222 0.982782 0.246929 0.376271 0.856196
0.574286 0.473411 0.254451 0.224015 0.631983 0.733136 0.933610 0.076213 0.248792 0.352488 0.348771
0.440002 0.314862 0.774713 0.242088 0.921514 0.720282 0.712080 0.899857 0.911045 0.591605 0.849802
0.444455 0.605343 0.524365 0.347267 0.427815 0.757470 0.634531 0.899857 0.265355 0.728349 0.088723
0.256699 0.037949 0.784067 0.185173 0.611108 0.677063 0.398415 0.771609 0.541261 0.136452 0.897642
0.283591 0.824292 0.295820 0.119406 0.102033 0.850895 0.333458 0.902559 0.861380 0.238174 0.966030
0.303970 0.061805 0.122978 0.997147 0.049099 0.278046 0.100611 0.896416 0.569692 0.024313 0.279666
0.969517 0.327269 0.023221 0.084744 0.606342 0.021637 0.823595 0.857234 0.875855 0.717495 0.594591
0.307907 0.608103 0.226800 0.251495 0.829890 0.059775 0.635166 0.828986 0.601380 0.848406 0.233728
0.389559 0.516233 0.297977 0.231784 0.494307 0.821720 0.649255 0.351951 0.708379 0.469760 0.063395
0.926468 0.305953 0.273852 0.784985 0.501146 0.521775 0.077998 0.086046 0.765383 0.836941 0.968512
0.900720 0.998789 0.331897 0.314151 0.715000 0.590988 0.009762 0.182680 0.093466 0.827386 0.701794
0.579564 0.568050 0.264873 0.032379 0.733408 0.886223 0.465435 0.682786 0.705961 0.345178 0.986299
0.457894 0.480458 0.513899 0.314070 0.656963 0.828112 0.913865 0.773852 0.235416 0.379867 0.270862
0.452013 0.928946 0.225235 0.180696 0.037895 0.351980 0.373398 0.707974 0.148059 0.164373 0.801820
0.918196 0.608120 0.226800 0.320939 0.829890 0.059775 0.635166 0.829480 0.601380 0.848406 0.273845
0.970559 0.790284 0.631464 0.825295 0.033142 0.833935 0.460413 0.866877 0.101035 0.250792 0.128445
0.282241 0.033014 0.760095 0.119406 0.062660 0.747726 0.783727 0.918812 0.385831 0.161262 0.966030
0.541851 0.105840 0.748859 0.173419 0.681502 0.649654 0.867739 0.306752 0.254523 0.637491 0.148945
0.875812 0.737246 0.022108 0.791755 0.739787 0.752395 0.689715 0.867859 0.123839 0.725199 0.115720
0.422678 0.251737 0.885213 0.280334 0.070031 0.347742 0.708040 0.961778 0.854242 0.878111 0.330464
0.206263 0.289503 0.297977 0.230716 0.423744 0.988577 0.902558 0.526000 0.285822 0.368842 0.043519
0.969472 0.372261 0.512165 0.220087 0.437410 0.637394 0.148742 0.956758 0.446108 0.701471 0.969083
0.530539 0.058632 0.653409 0.988783 0.816709 0.677720 0.134421 0.868978 0.533003 0.597930 0.151289
0.791804 0.040475 0.495562 0.542120 0.113849 0.086621 0.448454 0.879483 0.709568 0.003249 0.663522
0.528715 0.937832 0.665540 0.816306 0.384513 0.906416 0.015854 0.370889 0.872434 0.094559 0.063700
0.481638 0.467970 0.804247 0.961628 0.812454 0.822138 0.670708 0.995179 0.198535 0.649432 0.088514
0.504492 0.617106 0.342247 0.335197 0.659121 0.855401 0.826793 0.969686 0.818290 0.761206 0.557945
0.480114 0.626082 0.266892 0.317207 0.011421 0.356532 0.830991 0.743302 0.071597 0.850680 0.484708
0.328737 0.316090 0.023221 0.379411 0.606342 0.667033 0.823595 0.857234 0.907305 0.194444 0.594591
0.587243 0.313373 0.076159 0.276567 0.703826 0.006745 0.327023 0.870806 0.635734 0.557946 0.859695
0.190144 0.429899 0.348068 0.263899 0.650153 0.726377 0.497835 0.543812 0.092498 0.792197 0.127012
0.552436 0.077094 0.631464 0.237891 0.033142 0.833935 0.461526 0.959332 0.100841 0.229339 0.799064
0.805626 0.049214 0.836527 0.175244 0.233018 0.344822 0.373398 0.887108 0.716341 0.164373 0.663874
0.443555 0.969101 0.012049 0.186670 0.298757 0.337091 0.381548 0.707974 0.821461 0.694083 0.897661
0.443443 0.469652 0.524365 0.347267 0.427815 0.757470 0.634531 0.899857 0.867595 0.728349 0.088723
0.547903 0.104861 0.692376 0.173419 0.681502 0.532283 0.868271 0.919580 0.290693 0.230722 0.495819
0.389908 0.516716 0.297977 0.231784 0.300427 0.856325 0.648201 0.351951 0.709379 0.368398 0.658754
0.532956 0.313213 0.735450 0.235882 0.258259 0.008999 0.632263 0.362049 0.247990 0.617114 0.112039
0.916049 0.503148 0.760535 0.974018 0.914530 0.819929 0.590613 0.900165 0.955178 0.668143 0.552356
0.282930 0.284163 0.077697 0.023245 0.175259 0.739148 0.137820 0.313997 0.275248 0.164373 0.974821
0.261935 0.636575 0.785487 0.317207 0.008396 0.374710 0.373519 0.829465 0.691264 0.818161 0.906850
0.910222 0.088602 0.445829 0.219391 0.369985 0.042179 0.443135 0.592082 0.739509 0.037645 0.202659
0.448898 0.638298 0.791741 0.963656 0.922337 0.761135 0.455256 0.433794 0.630712 0.806938 0.466718
0.533100 0.254298 0.653409 0.999619 0.658842 0.620846 0.134421 0.648474 0.533146 0.957298 0.150748
0.106417 0.485709 0.249941 0.110176 0.803634 0.477944 0.175939 0.912143 0.125767 0.661733 0.557929
0.489974 0.925284 0.283505 0.589785 0.275415 0.352113 0.229067 0.738276 0.511837 0.530608 0.963610
0.448898 0.513521 0.793483 0.963218 0.112345 0.761135 0.836958 0.937771 0.827863 0.737638 0.467130
0.282930 0.499966 0.784067 0.020059 0.127693 0.308127 0.106394 0.313997 0.024899 0.164373 0.974821
0.751671 0.040438 0.495562 0.360582 0.664561 0.105422 0.711645 0.917686 0.709568 0.009033 0.663522
0.495510 0.664968 0.181799 0.355055 0.479014 0.048789 0.316577 0.267100 0.037040 0.406844 0.919874
0.367566 0.266348 0.447897 0.356471 0.779792 0.242453 0.462819 0.216610 0.492855 0.019193 0.678482
0.437984 0.621550 0.765699 0.531475 0.193025 0.790242 0.781000 0.859841 0.631000 0.806886 0.451416
0.443823 0.063571 0.802483 0.180696 0.233018 0.344822 0.373398 0.771609 0.822693 0.164373 0.897869
0.490566 0.493293 0.373187 0.841990 0.487261 0.892309 0.846231 0.805126 0.703684 0.381545 0.074280
0.949451 0.333029 0.966338 0.340512 0.737264 0.048694 0.180956 0.826372 0.601283 0.579404 0.112349
0.395175 0.501782 0.793861 0.173423 0.769906 0.655791 0.884153 0.969151 0.805868 0.649298 0.108343
0.997991 0.330326 0.426448 0.914546 0.101345 0.071700 0.455617 0.062739 0.770924 0.005077 0.730392
0.337078 0.295959 0.426448 0.914546 0.101345 0.071700 0.455617 0.426695 0.955575 0.019816 0.730392
0.375162 0.650227 0.791741 0.311361 0.980159 0.760272 0.475608 0.434990 0.672520 0.758954 0.075435
0.924940 0.401569 0.000473 0.127681 0.778355 0.329266 0.871459 0.215154 0.987611 0.532266 0.041527
0.281255 0.033014 0.760095 0.119406 0.023488 0.747726 0.704751 0.918812 0.374912 0.162631 0.966030
0.422678 0.251737 0.885213 0.280334 0.070031 0.331812 0.708040 0.961778 0.854450 0.878111 0.255212
0.460056 0.060180 0.809493 0.082296 0.028049 0.342211 0.483438 0.455968 0.022431 0.182258 0.914454
0.605853 0.797615 0.521193 0.276830 0.740969 0.740897 0.181234 0.693118 0.136134 0.944640 0.119093
0.449301 0.580537 0.375454 0.784712 0.454447 0.256934 0.263159 0.794777 0.696693 0.840182 0.123053
0.190144 0.540002 0.521193 0.263223 0.772304 0.481083 0.183321 0.890938 0.852440 0.771175 0.127012
0.375162 0.638298 0.791741 0.949889 0.973594 0.760272 0.836958 0.433794 0.925225 0.762007 0.089445
0.405680 0.272665 0.019826 0.103085 0.657644 0.707883 0.890561 0.555471 0.391693 0.668728 0.897662
0.487101 0.453530 0.473357 0.999991 0.674079 0.117576 0.111075 0.677646 0.709322 0.008061 0.760356
0.500763 0.921098 0.325928 0.031209 0.444987 0.111360 0.162852 0.790001 0.696123 0.972376 0.119415
0.109114 0.485709 0.249941 0.110176 0.803634 0.473265 0.175707 0.912143 0.924195 0.661733 0.507718
0.901117 0.605220 0.783527 0.314270 0.738085 0.596595 0.004416 0.182680 0.076555 0.828472 0.683343
0.210802 0.289766 0.007787 0.985743 0.745425 0.975339 0.163558 0.524231 0.519870 0.668373 0.637324
0.303970 0.056121 0.015844 0.975960 0.401872 0.741302 0.510965 0.438704 0.580014 0.050585 0.256470
0.741380 0.313327 0.740296 0.224519 0.728852 0.018757 0.711718 0.924830 0.913985 0.592835 0.263862
0.450938 0.568050 0.264971 0.029356 0.732724 0.887307 0.465435 0.716438 0.705961 0.224907 0.986299
0.437694 0.147159 0.037627 0.269398 0.733925 0.769493 0.883218 0.910284 0.705742 0.616953 0.988189
0.333133 0.251536 0.929250 0.280334 0.070031 0.667520 0.715455 0.961605 0.856824 0.256491 0.276228
0.532956 0.313213 0.738832 0.235882 0.258259 0.091736 0.182095 0.359286 0.257304 0.854558 0.112039
0.448198 0.512692 0.240918 0.999975 0.847043 0.028651 0.095275 0.362223 0.835044 0.062249 0.360410
0.846992 0.637982 0.740105 0.284229 0.687071 0.279907 0.020874 0.982782 0.216311 0.671578 0.876753
0.498863 0.406878 0.516499 0.293978 0.578440 0.750303 0.757962 0.132028 0.281399 0.382772 0.124871
0.875812 0.742243 0.009059 0.789145 0.739787 0.749459 0.689715 0.866691 0.140716 0.721822 0.115720
0.220443 0.044126 0.783849 0.185173 0.719926 0.679613 0.394317 0.771609 0.541261 0.136452 0.897642
0.526580 0.453890 0.033144 0.952052 0.092494 0.641630 0.167369 0.279508 0.722336 0.371807 0.760356
0.405948 0.272665 0.234274 0.097111 0.632239 0.722772 0.882384 0.555471 0.540923 0.139041 0.897871
0.487101 0.453530 0.473357 0.999991 0.674079 0.117576 0.111075 0.677646 0.797735 0.005046 0.760356
0.460056 0.060711 0.810782 0.082296 0.028049 0.342211 0.483327 0.455968 0.270529 0.182258 0.908118
0.190144 0.760472 0.521193 0.189423 0.762799 0.712406 0.181956 0.866691 0.139200 0.653378 0.119093
0.367566 0.605062 0.447897 0.351917 0.779792 0.693310 0.412342 0.226671 0.492855 0.019284 0.678482
0.381312 0.323838 0.088867 0.096255 0.704308 0.669794 0.231833 0.449002 0.182637 0.393134 0.108947
0.451802 0.604706 0.513899 0.177303 0.651344 0.827810 0.961238 0.889350 0.235416 0.958994 0.406163
0.282708 0.196902 0.784428 0.372224 0.707860 0.894713 0.299106 0.825591 0.023244 0.583589 0.967533
0.193532 0.351028 0.763530 0.871107 0.734069 0.992531 0.334715 0.885245 0.947172 0.663733 0.640058
0.109114 0.503903 0.249941 0.110176 0.803634 0.471954 0.805269 0.872205 0.924195 0.661733 0.927460
0.448964 0.315656 0.738324 0.404765 0.288963 0.040365 0.473259 0.826726 0.684188 0.827016 0.540573
0.610328 0.858019 0.104879 0.067728 0.890975 0.167452 0.898393 0.038390 0.957427 0.127248 0.969031
0.405710 0.504824 0.803840 0.780658 0.314546 0.646477 0.671364 0.968401 0.926355 0.545662 0.118177
0.187624 0.638298 0.528741 0.974295 0.753318 0.708678 0.836958 0.910937 0.901334 0.762007 0.467130
0.466270 0.491329 0.240634 0.941919 0.835784 0.593759 0.166658 0.056561 0.855153 0.844021 0.076210
0.403395 0.328248 0.322130 0.198686 0.185426 0.813328 0.946966 0.657057 0.571544 0.333149 0.850411
0.794040 0.507877 0.337052 0.393625 0.452437 0.896096 0.372985 0.916788 0.920238 0.663856 0.665415
0.411774 0.300510 0.527941 0.273610 0.471591 0.234052 0.554655 0.898785 0.747058 0.394926 0.862509
0.586640 0.261803 0.783613 0.403662 0.416740 0.828394 0.598604 0.351951 0.936371 0.381113 0.609087
0.447566 0.425926 0.031218 0.206828 0.749148 0.818644 0.445861 0.541741 0.222558 0.750128 0.465024
0.528718 0.396322 0.682657 0.844319 0.736818 0.658544 0.870726 0.777942 0.882743 0.958736 0.969322
0.354771 0.019493 0.451264 0.097214 0.446058 0.075674 0.858895 0.642096 0.570310 0.036480 0.669162
0.238171 0.259526 0.777051 0.975955 0.399054 0.745488 0.516765 0.414762 0.037469 0.276009 0.932819
0.389908 0.516716 0.297977 0.231784 0.300427 0.821720 0.649255 0.351951 0.930376 0.368398 0.043519
0.899419 0.616791 0.331092 0.118133 0.725381 0.604645 0.002155 0.182680 0.093466 0.706968 0.701794
0.607176 0.760472 0.521193 0.276830 0.740969 0.738309 0.181234 0.868262 0.136134 0.585473 0.119093
0.210679 0.293641 0.537902 0.215169 0.409388 0.992531 0.916890 0.526733 0.519816 0.778377 0.640058
0.448400 0.478329 0.240634 0.346593 0.505649 0.049182 0.181324 0.059457 0.855153 0.844021 0.095175
0.927872 0.327701 0.275203 0.781817 0.622232 0.351355 0.857903 0.872487 0.768882 0.109728 0.115183
0.451686 0.485022 0.523958 0.307266 0.252681 0.828112 0.637021 0.898947 0.825031 0.344664 0.114480
0.484191 0.562594 0.419348 0.829582 0.728444 0.309997 0.064712 0.805569 0.063366 0.256141 0.102042
0.504577 0.502646 0.104666 0.149739 0.070076 0.015200 0.458834 0.340678 0.396773 0.314668 0.380675
0.861863 0.728496 0.721136 0.789145 0.739787 0.749459 0.698949 0.866691 0.125633 0.719351 0.115720
0.448898 0.638298 0.791741 0.978547 0.922337 0.761135 0.836958 0.433794 0.630712 0.806886 0.451416
0.448898 0.513521 0.793483 0.963218 0.170734 0.761135 0.836958 0.937771 0.827863 0.737638 0.467130
0.455485 0.605920 0.454034 0.102754 0.793912 0.696428 0.284347 0.057070 0.279192 0.844675 0.273134
0.408211 0.279939 0.849679 0.284107 0.063981 0.337905 0.818203 0.906119 0.781717 0.883645 0.430945
0.487328 0.452123 0.521193 0.271925 0.740969 0.694682 0.181234 0.868262 0.136134 0.018874 0.119093
0.577305 0.568050 0.264873 0.004493 0.408703 0.886267 0.465435 0.675345 0.716480 0.345178 0.857600
0.351100 0.303501 0.522448 0.961509 0.223881 0.861971 0.981568 0.647453 0.600399 0.958106 0.413977
0.794040 0.507877 0.332210 0.109527 0.456103 0.336185 0.375420 0.916788 0.920238 0.663856 0.076148
0.109114 0.816818 0.252786 0.130815 0.809338 0.473265 0.174840 0.912143 0.837971 0.864359 0.507718
0.261115 0.451691 0.653195 0.865739 0.929976 0.344038 0.186532 0.575422 0.934663 0.052724 0.690869
0.337022 0.036844 0.447897 0.192336 0.113849 0.078205 0.453375 0.647475 0.709568 0.019872 0.650394
0.062816 0.483029 0.238611 0.227693 0.719840 0.093118 0.787914 0.378515 0.279127 0.753988 0.682766
0.590020 0.466215 0.336983 0.387596 0.688208 0.894713 0.299106 0.823034 0.086610 0.582765 0.679892
0.955448 0.088602 0.445440 0.219391 0.369985 0.000545 0.443135 0.592082 0.953615 0.650818 0.202659
0.969472 0.372261 0.513694 0.091651 0.437410 0.794219 0.148742 0.952846 0.446108 0.701471 0.466772
0.423881 0.477201 0.041483 0.999991 0.090703 0.746993 0.111075 0.255127 0.719249 0.376648 0.760356
0.551058 0.614079 0.294807 0.303307 0.556805 0.841899 0.468868 0.900185 0.844999 0.860535 0.963637
0.275859 0.033014 0.760095 0.119406 0.102033 0.795096 0.783727 0.902559 0.398797 0.264927 0.966030
0.351572 0.750082 0.203184 0.344727 0.823498 0.050211 0.453359 0.356400 0.723221 0.762384 0.088947
0.926850 0.289766 0.007787 0.978895 0.708230 0.974003 0.714617 0.817328 0.519870 0.668373 0.637324
0.210679 0.351028 0.763530 0.867746 0.734069 0.992531 0.334715 0.521742 0.516513 0.149006 0.640058
0.551058 0.614079 0.325928 0.040773 0.444987 0.903676 0.468868 0.790001 0.696123 0.972376 0.119415
0.844289 0.570257 0.759280 0.937640 0.695514 0.137763 0.060222 0.982782 0.823177 0.744528 0.858529
0.400130 0.626355 0.793861 0.345208 0.769906 0.655791 0.884153 0.969151 0.805868 0.653878 0.108343
0.948152 0.615224 0.966338 0.788539 0.447382 0.520892 0.449723 0.851765 0.587926 0.556524 0.939732
